,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,SUWB14,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
225,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,225,02:42,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,162
226,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,226,02:42,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,162
227,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,227,02:42,,,,,"SUB IN by ASH,KALLIE",,,"SUB IN by ASH,KALLIE",1,subbing in,,spalding,kallie ash,,162
228,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,228,02:42,,,,,"SUB OUT by COBURN,KELLY",,,"SUB OUT by COBURN,KELLY",1,subbing out,,spalding,kelly coburn,,162
229,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,229,02:30,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,150
230,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,230,02:29,,,,,"STEAL  by STYLES,KAYLA",,,"STEAL  by STYLES,KAYLA",1,steal,,spalding,,,149
231,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,231,02:17,,,,,"TURNOVER  by STYLES,KAYLA",,,"TURNOVER  by STYLES,KAYLA",1,turnover,,spalding,kayla styles,,137
232,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,232,02:14,"STEAL  by COLLIVER,OLIVIA",,,,,,,"STEAL  by COLLIVER,OLIVIA",1,steal,,Centre,,,134
233,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,233,01:56,"GOOD 3PTR by LEWIS,KENDALL",25 (+1),,24,,CENTRE_W 25-24 (+1),,"GOOD 3PTR by LEWIS,KENDALL",1,three pointer,good,Centre,kendall lewis,3,116
234,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,234,--,"ASSIST  by ANDREASSEN,CAROLINE",,,,,,,"ASSIST  by ANDREASSEN,CAROLINE",1,assist,,Centre,caroline andreassen,,
235,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,235,01:35,,,,,"MISS LAYUP by STYLES,KAYLA",,,"MISS LAYUP by STYLES,KAYLA",1,layup,missed,spalding,kayla styles,,95
236,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,236,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
237,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,237,01:30,,,,,"SUB IN by WASHLE,HANNAH",,,"SUB IN by WASHLE,HANNAH",1,subbing in,,spalding,hannah washle,,90
238,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,238,01:30,,,,,"SUB OUT by HARDIN,MAYA",,,"SUB OUT by HARDIN,MAYA",1,subbing out,,spalding,maya hardin,,90
239,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,239,01:25,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",1,foul,,Centre,olivia colliver,,85
240,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,240,01:25,,25,,25,"GOOD FT by STYLES,KAYLA",SUWB14 25-25 (0),,"GOOD FT by STYLES,KAYLA",1,free throw,good,spalding,kayla styles,1,85
241,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,241,01:25,,,,,"MISS FT by STYLES,KAYLA",,,"MISS FT by STYLES,KAYLA",1,free throw,missed,spalding,kayla styles,,85
242,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,242,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
243,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,243,01:25,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,85
244,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,244,01:25,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,85
245,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,245,01:24,,,,,"SUB IN by HUNTER,BRANDY",,,"SUB IN by HUNTER,BRANDY",1,subbing in,,spalding,brandy hunter,,84
246,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,246,01:24,,,,,"SUB OUT by SLITER,DEE DEE",,,"SUB OUT by SLITER,DEE DEE",1,subbing out,,spalding,dee dee sliter,,84
247,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,247,01:15,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",1,turnover,,Centre,paige kellam,,75
248,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,248,00:55,,,,,"MISS 3PTR by ASH,KALLIE",,,"MISS 3PTR by ASH,KALLIE",1,three pointer,missed,spalding,kallie ash,,55
249,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,249,--,,,,,"REBOUND OFF by GUY,JESSICA",,,"REBOUND OFF by GUY,JESSICA",1,offensive rebound,,spalding,jessica guy,,
250,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,250,00:49,,,,,"MISS LAYUP by GUY,JESSICA",,,"MISS LAYUP by GUY,JESSICA",1,layup,missed,spalding,jessica guy,,49
251,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,251,--,"REBOUND DEF by LEWIS,KENDALL",,,,,,,"REBOUND DEF by LEWIS,KENDALL",1,defensive rebound,,Centre,kendall lewis,,
252,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,252,00:33,"MISS LAYUP by JUDY,MICHELE",,,,,,,"MISS LAYUP by JUDY,MICHELE",1,layup,missed,Centre,michele judy,,33
253,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,253,--,,,,,"REBOUND DEF by ASH,KALLIE",,,"REBOUND DEF by ASH,KALLIE",1,defensive rebound,,spalding,kallie ash,,
254,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,254,00:21,,,,,"MISS 3PTR by WASHLE,HANNAH",,,"MISS 3PTR by WASHLE,HANNAH",1,three pointer,missed,spalding,hannah washle,,21
255,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,255,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",1,defensive rebound,,Centre,paige kellam,,
256,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,256,00:12,,,,,"FOUL  by WASHLE,HANNAH",,,"FOUL  by WASHLE,HANNAH",1,foul,,spalding,hannah washle,,12
257,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,257,00:12,"GOOD FT by HARTLAGE,MAGGIE",26 (+1),,25,,CENTRE_W 26-25 (+1),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,12
258,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,258,00:12,"GOOD FT by HARTLAGE,MAGGIE",27 (+2),,25,,CENTRE_W 27-25 (+2),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,12
259,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,259,00:12,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,12
260,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,260,00:12,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,12
261,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,261,00:12,,,,,"SUB IN by SLITER,DEE DEE",,,"SUB IN by SLITER,DEE DEE",1,subbing in,,spalding,dee dee sliter,,12
262,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,262,00:12,,,,,"SUB OUT by ASH,KALLIE",,,"SUB OUT by ASH,KALLIE",1,subbing out,,spalding,kallie ash,,12
263,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,263,00:03,,,,,"MISS 3PTR by HUNTER,BRANDY",,,"MISS 3PTR by HUNTER,BRANDY",1,three pointer,missed,spalding,brandy hunter,,3
264,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,264,--,"REBOUND OFF by RHULE,BONNIE",,,,,,,"REBOUND OFF by RHULE,BONNIE",1,offensive rebound,,Centre,bonnie rhule,,
265,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,265,Start Period 2,,,,,,,,,2,,,,,,
266,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,266,20:00,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,1200
267,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,267,20:00,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,1200
268,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,268,20:00,,,,,"SUB IN by HARDIN,MAYA",,,"SUB IN by HARDIN,MAYA",2,subbing in,,spalding,maya hardin,,1200
269,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,269,20:00,,,,,"SUB OUT by WASHLE,HANNAH",,,"SUB OUT by WASHLE,HANNAH",2,subbing out,,spalding,hannah washle,,1200
270,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,270,19:39,,,,,"MISS 3PTR by HARDIN,MAYA",,,"MISS 3PTR by HARDIN,MAYA",2,three pointer,missed,spalding,maya hardin,,1179
271,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,271,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
272,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,272,19:04,"GOOD JUMPER by GUY,ALEXIS",29 (+4),,25,,CENTRE_W 29-25 (+4),,"GOOD JUMPER by GUY,ALEXIS",2,jumper,good,Centre,alexis guy,2,1144
273,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,273,18:54,,29 (+2),,27,"GOOD LAYUP by GUY,JESSICA(in the paint)",SUWB14 29-27 (+2),,"GOOD LAYUP by GUY,JESSICA(in the paint)",2,layup,good,spalding,jessica guy,2,1134
274,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,274,--,,,,,"ASSIST  by STYLES,KAYLA",,,"ASSIST  by STYLES,KAYLA",2,assist,,spalding,kayla styles,,
275,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,275,18:26,,,,,"FOUL  by ASH,KALLIE",,,"FOUL  by ASH,KALLIE",2,foul,,spalding,kallie ash,,1106
276,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,276,18:26,"GOOD FT by GUY,ALEXIS",30 (+3),,27,,CENTRE_W 30-27 (+3),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,1106
277,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,277,18:26,"GOOD FT by GUY,ALEXIS",31 (+4),,27,,CENTRE_W 31-27 (+4),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,1106
278,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,278,18:26,,,,,"SUB IN by HUNTER,BRANDY",,,"SUB IN by HUNTER,BRANDY",2,subbing in,,spalding,brandy hunter,,1106
279,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,279,18:26,,,,,"SUB OUT by ASH,KALLIE",,,"SUB OUT by ASH,KALLIE",2,subbing out,,spalding,kallie ash,,1106
280,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,280,17:55,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",2,foul,,Centre,michele judy,,1075
281,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,281,17:55,,,,,"MISS FT by GUY,JESSICA",,,"MISS FT by GUY,JESSICA",2,free throw,missed,spalding,jessica guy,,1075
282,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,282,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
283,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,283,17:55,,,,,"MISS FT by GUY,JESSICA",,,"MISS FT by GUY,JESSICA",2,free throw,missed,spalding,jessica guy,,1075
284,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,284,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
285,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,285,17:36,"GOOD LAYUP by GUY,ALEXIS(in the paint)",33 (+6),,27,,CENTRE_W 33-27 (+6),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,1056
286,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,286,17:21,,,,,"TURNOVER  by GUY,JESSICA",,,"TURNOVER  by GUY,JESSICA",2,turnover,,spalding,jessica guy,,1041
287,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,287,17:20,"STEAL  by COLLIVER,OLIVIA",,,,,,,"STEAL  by COLLIVER,OLIVIA",2,steal,,Centre,,,1040
288,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,288,17:01,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",2,turnover,,Centre,olivia colliver,,1021
289,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,289,16:59,,,,,"STEAL  by HARDIN,MAYA",,,"STEAL  by HARDIN,MAYA",2,steal,,spalding,,,1019
290,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,290,16:54,,33 (+3),,30,"GOOD 3PTR by RIGGS,KAYLA",SUWB14 33-30 (+3),,"GOOD 3PTR by RIGGS,KAYLA",2,three pointer,good,spalding,kayla riggs,3,1014
291,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,291,--,,,,,"ASSIST  by HUNTER,BRANDY",,,"ASSIST  by HUNTER,BRANDY",2,assist,,spalding,brandy hunter,,
292,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,292,16:33,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,993
293,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,293,16:33,,,,,"BLOCK  by GUY,JESSICA",,,"BLOCK  by GUY,JESSICA",2,block,,spalding,jessica guy,,993
294,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,294,--,,,,,"REBOUND DEF by GUY,JESSICA",,,"REBOUND DEF by GUY,JESSICA",2,defensive rebound,,spalding,jessica guy,,
295,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,295,16:27,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,987
296,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,296,16:27,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,987
297,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,297,16:27,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,987
298,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,298,16:27,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,987
299,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,299,16:27,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,987
300,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,300,16:27,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,987
301,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,301,16:27,,,,,"SUB IN by SKAGGS,JULIE",,,"SUB IN by SKAGGS,JULIE",2,subbing in,,spalding,julie skaggs,,987
302,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,302,16:27,,,,,"SUB IN by WASHLE,HANNAH",,,"SUB IN by WASHLE,HANNAH",2,subbing in,,spalding,hannah washle,,987
303,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,303,16:27,,,,,"SUB OUT by HARDIN,MAYA",,,"SUB OUT by HARDIN,MAYA",2,subbing out,,spalding,maya hardin,,987
304,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,304,16:27,,,,,"SUB OUT by STYLES,KAYLA",,,"SUB OUT by STYLES,KAYLA",2,subbing out,,spalding,kayla styles,,987
305,4,spalding,CENTRE,Spalding,52-48,52,48,"27, 25, 52","25, 23, 48",27,25,52,25,23,48,2-2,2-2,11/25/14,Win,310,No Location Recorded,7:00 p.m.,A,305,16:15,,33,,33,"GOOD 3PTR by HUNTER,BRANDY",SUWB14 33-33 (0),,"GOOD 3PTR by HUNTER,BRANDY",2,three pointer,good,spalding,brandy hunter,3,975
